Time,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-12 14:33:24.821304,0.009087937355041504,-0.017594905853271486,0.07636453247070313,0.04563679237779886,-0.019315605864978675,-0.0548957543344879,0.9972615745094603
2024-06-12 14:34:41.909399,0.008566463470458984,-0.01678335380554199,0.07783565521240235,0.03540267661598193,-0.021887616158397946,-0.054352987671457596,0.9976539136818913
2024-06-12 14:34:41.950346,0.008671557426452637,-0.016592897415161133,0.07791021728515625,0.03324730315278733,-0.022290667046531404,-0.052479691700881397,0.997819437886343
2024-06-12 14:34:42.004809,0.008715339660644531,-0.016668075561523436,0.07785289764404296,0.03315551032109696,-0.022193785483016034,-0.05158253177747989,0.9978714282958553
2024-06-12 14:34:42.009746,0.00861663818359375,-0.016758434295654295,0.07778756713867188,0.03415733853477953,-0.021936497109876645,-0.05231389833839753,0.997805250746632
2024-06-12 14:34:42.020596,0.008560324668884277,-0.017016298294067384,0.07775462341308594,0.03440598728598896,-0.021622265385289555,-0.05124382666387097,0.9978591010719294
2024-06-12 14:34:42.072274,0.009042046546936034,-0.01662796211242676,0.07802684783935547,0.035676191732810884,-0.021730711808842448,-0.05046451958998008,0.9978518510102389
2024-06-12 14:34:42.091566,0.008851387023925782,-0.016453323364257814,0.07807530975341796,0.03559118569925646,-0.022144493887485208,-0.04851108354555861,0.9979426633770904
2024-06-12 14:34:42.150385,0.008886120796203613,-0.01653376579284668,0.078116943359375,0.035817002853493506,-0.022146099724194672,-0.04600748863659623,0.9980531083899606
2024-06-12 14:34:42.239940,0.008996461868286133,-0.016770168304443358,0.0781025390625,0.03449687987323138,-0.021205804325396583,-0.04160073172298307,0.9983134053798814
2024-06-12 14:34:42.250145,0.008676321983337402,-0.01678473663330078,0.07818314361572265,0.03406200134651073,-0.02085135147471658,-0.040586803407105174,0.9983775417849079
2024-06-12 14:34:42.259530,0.00907869815826416,-0.016365095138549803,0.07831562805175782,0.033803458660029394,-0.020758341108577476,-0.03932661430913122,0.998438696644145
