Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 21:13:55.541910,84,2.99,-69.61,0.059032745361328125,0.0002813892364501953,0.07659580993652344,0.013131022653832343,-0.010266248817211165,-0.07254558817853864,0.9972258100021544
2024-06-09 21:13:55.704277,84,3.03,-71.02,0.059034538269042966,0.0002794145345687866,0.07659940338134766,0.013071587318838233,-0.010289969605104953,-0.07248622679561167,0.9972306663401547
2024-06-09 21:13:55.854888,84,2.97,-69.55,0.058989768981933595,0.00028288301825523375,0.07653958892822266,0.013249399329878992,-0.010390326691916143,-0.07253039168374542,0.9972240617146848
2024-06-09 21:13:56.026433,84,3.02,-69.09,0.059034610748291014,0.00029884263873100283,0.07659172821044923,0.013079860446669525,-0.010318513313781093,-0.0725058107943211,0.9972288433483548
2024-06-09 21:13:56.173641,84,3.06,-69.14,0.059031749725341795,0.0002937343120574951,0.07658393859863281,0.012973590500624592,-0.010291123401960667,-0.07246617053533505,0.9972333858791047
2024-06-09 21:13:56.339423,84,3.04,-69.63,0.059033412933349606,0.0003001386523246765,0.07658917236328125,0.013026034865606023,-0.010305170990249036,-0.07244148220953028,0.9972343571412181
2024-06-09 21:13:56.512301,84,3.03,-68.55,0.05901763153076172,0.00028100308775901793,0.0765752182006836,0.013082078222531029,-0.010279470707714355,-0.07248220692364027,0.9972309278346068
2024-06-09 21:13:56.795969,84,3.04,-68.65,0.05904384994506836,0.00028399190306663513,0.07658958435058594,0.01312025702304894,-0.010284952222826257,-0.0724619832075678,0.9972318393290179
2024-06-09 21:13:56.943780,84,2.98,-68.96,0.059035358428955076,0.00030091449618339537,0.07658120727539063,0.013121362868264933,-0.010304572372768262,-0.07244737532632164,0.9972326835812949
2024-06-09 21:13:57.168986,84,2.98,-68.83,0.05903692626953125,0.00026618555188179016,0.076583984375,0.01307153953332164,-0.010314813789579947,-0.07249184496500209,0.9972300013968104
2024-06-09 21:13:57.324052,84,3.01,-69.33,0.05902804183959961,0.0002706658244132996,0.07658600616455079,0.013060429861099449,-0.010279096372963006,-0.07249503004642802,0.9972302778339849
2024-06-09 21:13:57.510378,84,2.98,-70.95,0.05902463150024414,0.0002747443318367004,0.07658815002441406,0.01304885768118573,-0.010249916293245617,-0.07249425345756184,0.9972307858804841
2024-06-09 21:13:57.693314,84,3.04,-68.9,0.05902375411987305,0.00030055373907089233,0.07658534240722656,0.012995735410719415,-0.010287512861445657,-0.0724707852908178,0.9972328031213826
2024-06-09 21:13:57.859960,84,2.98,-68.94,0.05903978729248047,0.00028443631529808045,0.07658822631835938,0.013065410446315954,-0.01026693047061214,-0.07245423744785454,0.997233303695344
2024-06-09 21:13:58.011962,84,2.96,-71.07,0.05904287719726563,0.0002928197979927063,0.07659651184082031,0.013102323770670617,-0.010320529642810104,-0.07245054598075379,0.9972325416274223
2024-06-09 21:13:58.338994,84,3.03,-71.21,0.059036354064941406,0.0002900419533252716,0.07658511352539063,0.013098805230418599,-0.010297319224342264,-0.0724817559141444,0.9972305542710828
2024-06-09 21:13:58.485239,84,3.04,-69.0,0.05902317810058594,0.0002680073082447052,0.07656636810302735,0.013026730989991634,-0.010281801333880417,-0.07254494344808558,0.9972270726523095
2024-06-09 21:13:58.725255,84,3.05,-68.83,0.05903776550292969,0.0002727086842060089,0.07655896759033202,0.013105269534077145,-0.010319670522506883,-0.07245078512495337,0.997232489328622
2024-06-09 21:13:59.067364,84,3.03,-70.88,0.059039554595947265,0.00029021763801574706,0.0765686264038086,0.013028601543458663,-0.010276954694099326,-0.07246150289045006,0.9972331542703072
2024-06-09 21:13:59.189757,84,2.97,-69.34,0.059027847290039064,0.00028774437308311463,0.07658058166503906,0.013110656425345256,-0.010281308726095475,-0.07246562931306082,0.997231734731341
2024-06-09 21:13:59.430981,84,3.01,-69.77,0.0590548095703125,0.00029528748989105224,0.07658456420898438,0.013059900014005595,-0.010342264844228942,-0.0724809675638288,0.9972306588688835
2024-06-09 21:13:59.468713,84,2.98,-68.87,0.059050148010253906,0.0002935868799686432,0.07657952117919922,0.013096961682890134,-0.01026646012594612,-0.07250646100476384,0.9972290973720022
2024-06-09 21:13:59.656907,84,2.98,-69.14,0.05903936004638672,0.0003022268116474152,0.07657804870605468,0.013057390118133762,-0.010288076466120837,-0.07247150893680783,0.997231943926684
2024-06-09 21:13:59.833144,84,3.04,-69.12,0.059051425933837894,0.00027812281250953676,0.07657516479492188,0.013115797666381306,-0.010250321794945791,-0.07251803360720495,0.9972281784037951
2024-06-09 21:13:59.992673,84,3.0,-69.09,0.059036964416503905,0.000282802939414978,0.07658071899414062,0.013061367296085234,-0.010316725291652194,-0.07245882311217404,0.9972325042711366
2024-06-09 21:14:00.140708,84,3.02,-69.02,0.05904269027709961,0.0002763652205467224,0.07657904815673829,0.013096396958340244,-0.010308559080334226,-0.07246234230645927,0.9972318841565905
2024-06-09 21:14:00.331575,84,2.99,-69.03,0.059052623748779294,0.0003140194416046143,0.07657350158691406,0.012971917475544556,-0.010293543211016288,-0.07243511675959137,0.9972356421942529
2024-06-09 21:14:00.583844,84,2.99,-69.1,0.0590385856628418,0.0002836390137672424,0.07658705139160156,0.013111359364491504,-0.010316412758716875,-0.07249200469573211,0.9972294485222316
2024-06-09 21:14:00.642268,84,2.98,-70.26,0.05904162216186523,0.00028546142578125,0.0765658416748047,0.01308609089042353,-0.010275738440405422,-0.07248906512238303,0.9972304197881798
