Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 21:53:35.507873,84,1.36,-61.67,0.4436192626953125,-0.7934889526367187,0.6899161987304687,0.015628662754446552,-0.027510084812054802,-0.6007855689456653,0.7987838536984889
2024-06-09 21:53:35.672961,84,1.37,-60.58,0.44413983154296877,-0.7933427124023438,0.6893139038085937,0.015937821744269526,-0.027037847210691166,-0.6006363827561089,0.7989060426872547
2024-06-09 21:53:35.838006,84,1.32,-63.15,0.443900390625,-0.7935496215820312,0.68987353515625,0.015186935180893106,-0.026428735798630677,-0.6003771843497059,0.7991358623610717
2024-06-09 21:53:36.002992,84,1.33,-62.88,0.4436416931152344,-0.7939630737304687,0.68930224609375,0.014867229880060302,-0.026228341479328676,-0.6010578020956039,0.7986366863348029
2024-06-09 21:53:36.167955,84,1.35,-60.47,0.44307989501953127,-0.7942860717773438,0.6883422241210938,0.015300034994379184,-0.026222849355457305,-0.601063533223916,0.7986243857902163
2024-06-09 21:53:36.332912,84,1.33,-61.84,0.44280368041992185,-0.7944990234375,0.6871596069335938,0.016722825193638,-0.026349023021463636,-0.6011376451896868,0.7985359161100892
2024-06-09 21:53:36.498038,84,1.34,-59.77,0.4424500732421875,-0.7947556762695313,0.6876298828125,0.015876100227046115,-0.026088709362719186,-0.6013622089247017,0.7983926411473421
2024-06-09 21:53:36.662940,84,1.34,-63.52,0.4420015869140625,-0.7950603637695313,0.6862852172851562,0.01727131989357109,-0.02641990851079808,-0.6015955964076611,0.7981769313884712
2024-06-09 21:53:36.992848,84,1.34,-60.34,0.4420077514648437,-0.7949243774414062,0.6879586181640625,0.015071095274741934,-0.02574023320268373,-0.6017402492738317,0.798134677666979
2024-06-09 21:53:37.157992,84,1.35,-60.62,0.4423605651855469,-0.7947651977539063,0.68779248046875,0.015403821719711606,-0.025618072531865297,-0.6014994012129703,0.7983137960588446
2024-06-09 21:53:37.322787,84,1.34,-62.57,0.44308053588867186,-0.794331787109375,0.6881172485351562,0.013920267650515536,-0.0251016862076851,-0.601133881356384,0.7986327074535484
2024-06-09 21:53:37.487801,84,1.32,-63.23,0.44444985961914063,-0.7934334106445312,0.6881825561523438,0.013989981956904008,-0.025481779366181036,-0.6009837713909343,0.7987324114028583
2024-06-09 21:53:37.652976,84,1.35,-61.94,0.44526962280273436,-0.7929570922851562,0.6882395629882813,0.01398695240083802,-0.025143787179508582,-0.6001502408652981,0.7993696471177488
2024-06-09 21:53:37.818067,84,1.32,-63.29,0.447942626953125,-0.7924232177734375,0.6881714477539063,0.011589378392183922,-0.02388662746311586,-0.5988065278815574,0.8004535330108429
2024-06-09 21:53:37.982927,84,1.37,-63.16,0.4537991027832031,-0.7916796264648438,0.6801218872070313,0.02003788523185807,-0.024506559167501107,-0.5967656960159717,0.8017908802717162
2024-06-09 21:53:38.147901,84,1.32,-62.5,0.46244573974609376,-0.7879258422851563,0.6778213500976562,0.022039096646507533,-0.023873925261646133,-0.5925986618808423,0.8048422997842445
2024-06-09 21:53:38.312700,84,1.31,-61.53,0.47435968017578123,-0.7798673706054687,0.6826603393554688,0.018989173660203133,-0.02448915219734277,-0.5856220058557371,0.8099916969715583
2024-06-09 21:53:38.477864,84,1.27,-59.54,0.4955148620605469,-0.7691197509765625,0.6772465209960937,0.024303983641813808,-0.02312653503537738,-0.5732006251732628,0.8187279929413911
2024-06-09 21:53:38.642839,84,1.26,-58.8,0.5059324340820313,-0.763622802734375,0.6751574096679688,0.02480108844142966,-0.021449020762287503,-0.5678041996488109,0.8225103272424525
2024-06-09 21:53:38.807842,84,1.29,-57.32,0.520463623046875,-0.7510965576171875,0.6799622192382813,0.018385020632173475,-0.02260147502083463,-0.5572790542575006,0.8298139667930433
2024-06-09 21:53:38.972732,84,1.26,-57.74,0.5315377197265625,-0.7404298706054687,0.6857506103515625,0.016361486265603953,-0.025437302339657412,-0.5507408001935722,0.8341281775824619
