Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-12 17:21:13.084186,81,5.81,-77.53,2.1823173828125,-0.41334442138671873,1.8642705078125,0.010924934825765417,-0.009371505903607674,-0.007531290039028429,0.9998680415111071
2024-06-12 17:21:13.251194,81,5.78,-77.97,2.13728125,-0.48422659301757814,1.856417236328125,-0.009032398764200186,-0.01719654731984466,-0.005797605616596124,0.999794521678789
2024-06-12 17:21:13.414158,81,5.78,-74.78,2.08478857421875,-0.5458770751953125,1.79821435546875,-0.016106375753762333,-0.04264687488269867,-0.005017295370518327,0.9989477746078644
2024-06-12 17:21:13.579877,81,5.77,-74.62,2.02437255859375,-0.5866312866210938,1.7107227783203125,-0.011775166080628792,-0.035505100888605035,-0.00548586297675204,0.9992850623895079
2024-06-12 17:21:13.744910,81,5.65,-77.76,1.9478897705078124,-0.613366455078125,1.6069794921875,-0.00322956885100065,-0.0284745267129596,-0.0036385223718557046,0.9995826804087516
2024-06-12 17:21:13.909565,81,5.66,-74.7,1.867896728515625,-0.6266741943359375,1.5062044677734374,0.0008786134647563884,-0.025334146863736,-0.0023096470905297315,0.9996759813604452
2024-06-12 17:21:14.074162,81,5.49,-77.31,1.77678271484375,-0.6317227172851563,1.39758203125,0.004503205460395538,-0.02286375281937623,-0.0020595435841689646,0.9997263250774352
2024-06-12 17:21:14.405342,81,5.4,-73.3,1.587874267578125,-0.6232598876953125,1.2118603515625,0.008831907424534163,-0.018412230709616523,0.001438001190940528,0.9997904304610157
2024-06-12 17:21:14.569699,81,5.26,-76.54,1.4930150146484376,-0.6128416748046875,1.1397618408203125,0.008328484634986609,-0.01570442713149954,0.004579424863750837,0.9998315058258184
2024-06-12 17:21:14.733938,81,5.18,-74.04,1.3915074462890624,-0.59800927734375,1.0757567138671875,0.009161028061537306,-0.014895951726842377,0.007225710632016745,0.9998209763258403
2024-06-12 17:21:14.899229,81,5.31,-67.93,1.2958990478515624,-0.580718994140625,1.0275936279296876,0.008685179484627563,-0.01429234203068314,0.00896287443465258,0.9998199628649321
2024-06-12 17:21:15.086319,81,5.09,-70.96,1.1885618896484376,-0.5582222290039063,0.98840478515625,0.009016395631701115,-0.012598713768761689,0.009609940943554949,0.9998337935369108
2024-06-12 17:21:15.232414,81,4.99,-71.01,1.0998863525390625,-0.5371373291015625,0.9671822509765625,0.008698138703871603,-0.012545853760898082,0.009007473476220522,0.9998428921666782
2024-06-12 17:21:15.394113,81,4.86,-71.09,1.0003731079101563,-0.5107932434082031,0.949734130859375,0.009276953836569339,-0.011833781770744246,0.008060298571970848,0.9998544497661844
2024-06-12 17:21:15.559231,81,4.77,-71.25,0.908232421875,-0.48326046752929686,0.9358842163085938,0.0066469882078284085,-0.012567133865251944,0.006767387285837108,0.9998760370071972
2024-06-12 17:21:15.724129,81,4.74,-69.21,0.8170818481445312,-0.452901123046875,0.9241594848632813,0.006410048536604587,-0.011743840505049364,0.005848086564125816,0.9998933988614984
2024-06-12 17:21:15.889714,81,4.65,-67.21,0.7216332397460937,-0.41770358276367187,0.9142514038085937,0.010227080436720198,-0.015585549337628379,0.005495546590722346,0.9998111322981054
2024-06-12 17:21:16.054044,81,4.52,-68.87,0.6260764770507813,-0.38163095092773436,0.9045604248046875,0.011892967803159186,-0.016774298138641328,0.006218844054832485,0.999769228891261
2024-06-12 17:21:16.219302,81,4.48,-67.23,0.5349472045898438,-0.34745697021484373,0.897156005859375,0.013995639215237393,-0.016576155835998994,0.0036563909108351315,0.999757968401984
2024-06-12 17:21:16.384051,81,4.34,-68.75,0.44268798828125,-0.3120123901367188,0.8910294799804688,0.0112810536073638,-0.013686724272257785,0.0013567462468408926,0.9998417744033546
2024-06-12 17:21:16.549182,81,4.16,-69.79,0.34540921020507814,-0.27387091064453123,0.885133056640625,0.011748051999413901,-0.015031215540280996,0.0004993691919847896,0.9998178837764712
2024-06-12 17:21:17.047537,81,3.95,-65.91,0.06939892578125,-0.1686163635253906,0.869927734375,0.009678027496011087,-0.01240823066676331,0.009731875074925346,0.9998288157093356
2024-06-12 17:21:17.209382,81,3.82,-66.8,-0.042655319213867185,-0.1271621780395508,0.864983642578125,0.009963380957314121,-0.015676490912638546,0.011162668701114634,0.9997651599269775
2024-06-12 17:21:17.374520,81,3.67,-68.76,-0.13878654479980468,-0.09078429412841797,0.8606959228515625,0.010926044109424465,-0.012981623238350105,0.010643874062362836,0.9997993878959809
2024-06-12 17:21:17.539125,81,3.61,-65.77,-0.22923638916015626,-0.0552951774597168,0.8582861328125,0.012223422751528552,-0.01226174327550758,0.01141632754280681,0.999784930764843
2024-06-12 17:21:17.869064,81,3.39,-65.16,-0.4220846557617188,0.017434061050415037,0.85941357421875,0.011370884895726975,-0.006526751019514771,0.007409727264974608,0.9998865882816252
2024-06-12 17:21:18.034657,81,3.28,-64.66,-0.5371841430664063,0.06184336853027344,0.8613052978515625,0.007864116426513804,-0.007314960781200856,0.0021577766482128095,0.9999399912233458
2024-06-12 17:21:18.370393,81,3.07,-66.25,-0.7127739868164062,0.13538388061523438,0.8624478149414062,0.00985395282065421,-0.013220796697103314,-0.0038702830237030434,0.9998565511335594
2024-06-12 17:21:18.529122,81,2.97,-65.04,-0.7947214965820313,0.17027693176269532,0.8647429809570313,0.00971754510578626,-0.013888553104475452,-0.00449588930453942,0.9998462156422457
2024-06-12 17:21:18.694275,81,2.89,-64.67,-0.8775753173828125,0.20567771911621094,0.8650477905273437,0.00871515104970912,-0.014254146829158576,-0.0034459642218938723,0.9998544870245096
2024-06-12 17:21:18.859358,81,2.75,-65.7,-0.971318115234375,0.24707102966308594,0.8638236694335938,0.00843237777300841,-0.009177671849964328,-0.0028566271099735945,0.9999182488880684
2024-06-12 17:21:19.189417,81,2.48,-89.0,-1.145486572265625,0.32998654174804687,0.8659100341796875,0.015596253125714752,-0.002330140765813568,0.0009446336875647005,0.9998752098898769
2024-06-12 17:21:19.519096,81,2.4,-63.85,-1.299426513671875,0.40342236328125,0.9117420043945312,0.009725228177382257,-0.019218540435259168,0.000645603020618497,0.9997677980485655
2024-06-12 17:21:19.684170,81,2.31,-63.0,-1.377876220703125,0.44057244873046875,0.98289697265625,0.008508375010997491,-0.016830561614860243,-0.004153175350711664,0.9998135243834035
2024-06-12 17:21:20.014390,81,2.12,-64.77,-1.5405379638671874,0.5185126342773437,1.1267183837890624,0.008501712433209428,-0.01155214333206443,-0.008919189367895979,0.999857348459741
2024-06-12 17:21:20.344651,81,2.0,-65.37,-1.6926376953125,0.595400146484375,1.2271925048828125,0.011723157252684137,-0.01682318865006952,-0.0044067930779081175,0.9997800421206251
2024-06-12 17:21:20.509128,81,1.91,-67.42,-1.778827880859375,0.6391786499023437,1.2673018798828124,0.008384746155910977,-0.016753061818252476,-0.0011636573495396292,0.9998238229531904
2024-06-12 17:21:20.674089,81,1.86,-68.39,-1.8515267333984375,0.6760692749023437,1.2940609130859375,0.007874300550204529,-0.016082992195608894,0.0008546350985734568,0.9998392855125318
2024-06-12 17:21:20.840404,81,1.86,-68.79,-1.9393968505859376,0.7213294677734375,1.3192286376953124,0.009492440010126418,-0.01745245531437451,0.002131400884687535,0.9998003566653361
2024-06-12 17:21:21.499412,81,1.68,-68.48,-2.2408662109375,0.873564208984375,1.3681639404296875,0.05703125915707687,0.011620452041727916,0.003756917718504646,0.9982976878244791
2024-06-12 17:21:21.664124,81,1.58,-65.25,-2.306717041015625,0.8864722900390625,1.4324066162109375,0.059043098996468535,0.022432321382327144,0.0049977184263209715,0.997990839928576
2024-06-12 17:21:21.829474,81,1.64,-64.1,-2.338969482421875,0.8692764892578125,1.505611328125,0.047945681460298956,0.013802279707321872,0.004675327417280002,0.9987436314762921
2024-06-12 17:21:21.994268,81,1.63,-63.05,-2.35856494140625,0.8332162475585938,1.5798485107421876,0.042590290811361356,0.009628540054217405,0.0015826377696762973,0.999044968120396
2024-06-12 17:21:22.159473,81,1.75,-63.27,-2.36658154296875,0.7875036010742188,1.638268798828125,0.03685784888109998,0.007223850388923542,-0.0020022224636813022,0.9992923989791063
2024-06-12 17:21:22.324232,81,1.78,-64.38,-2.3659599609375,0.7296475830078125,1.6875599365234375,0.032595609849699704,0.002594821521455415,-0.005744857175291221,0.9994487435125493
2024-06-12 17:21:22.489450,81,1.85,-62.98,-2.359039306640625,0.6689823608398437,1.7238836669921875,0.031219435196389055,-0.0010372121741245275,-0.009357099330123575,0.9994682149732685
2024-06-12 17:21:22.654146,81,1.94,-63.58,-2.34793408203125,0.60329638671875,1.752223876953125,0.030714570893869978,-0.004852399978319182,-0.010714949026539359,0.9994589862041833
2024-06-12 17:21:22.820511,81,2.04,-62.98,-2.334001953125,0.5286931762695313,1.77544189453125,0.03169711018600314,-0.006419064514880733,-0.011313967592438186,0.9994128634453269
2024-06-12 17:21:22.984459,81,2.07,-63.6,-2.318745849609375,0.45019046020507814,1.7934603271484375,0.032174750993991384,-0.006481722310997781,-0.010586419125948175,0.9994051698993934
2024-06-12 17:21:23.149834,81,2.15,-64.34,-2.30305029296875,0.3726260986328125,1.806378662109375,0.029837091186870016,-0.006855395410715928,-0.010346999506163568,0.9994777120182384
2024-06-12 17:21:23.314333,81,2.23,-64.28,-2.2857666015625,0.28676065063476563,1.8172333984375,0.03076985811449885,-0.008322311350135517,-0.010274348349656027,0.9994390374589833
2024-06-12 17:21:23.479484,81,2.29,-65.12,-2.269848876953125,0.20315339660644532,1.8257559814453126,0.02981473712650013,-0.00910367510118323,-0.010667344357048997,0.9994570629120122
2024-06-12 17:21:23.644244,81,2.39,-64.37,-2.253246826171875,0.11197231292724609,1.83333251953125,0.02638372663031698,-0.00786768097753797,-0.010842592295646648,0.9995621229171161
2024-06-12 17:21:23.809592,81,2.33,-63.55,-2.237943359375,0.024899606704711915,1.84007421875,0.029871469986783736,-0.010632691301656894,-0.012000018090047965,0.9994251565949279
2024-06-12 17:21:23.974287,81,2.54,-64.34,-2.22269091796875,-0.06907614898681641,1.8459974365234375,0.029894543985813284,-0.012638670923826886,-0.013956118556071836,0.9993757072455771
