Time,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-12 17:21:12.967949,2.21585498046875,-0.35487396240234376,1.8629190673828124,0.014838082994988521,-0.010714428168522612,-0.00867201932136963,0.9997948942843118
2024-06-12 17:21:12.977136,2.213081298828125,-0.35986309814453127,1.8629776611328126,0.015442484249437933,-0.010605880033732262,-0.008390650897725931,0.9997892977347385
2024-06-12 17:21:12.986424,2.210186767578125,-0.3648340148925781,1.8631124267578125,0.015839457493427765,-0.010417364390993665,-0.008629854230040302,0.9997830379084848
2024-06-12 17:21:12.997222,2.20740234375,-0.36981771850585937,1.8631688232421875,0.015712696120274757,-0.01014545188814737,-0.008642890982022809,0.9997877178775245
2024-06-12 17:21:13.010665,2.2046259765625,-0.37479806518554687,1.8632879638671875,0.01582152715902634,-0.009899910271577828,-0.008322171828866505,0.9997911831271086
2024-06-12 17:21:13.018486,2.201800537109375,-0.37970877075195314,1.8636356201171875,0.01462912706019625,-0.010196239431197008,-0.008187287433517333,0.9998074808172994
2024-06-12 17:21:13.028734,2.199109130859375,-0.3844949340820312,1.8637076416015625,0.014688689198850982,-0.010031227363269168,-0.007907712677703621,0.9998105212348997
2024-06-12 17:21:13.038841,2.196341064453125,-0.389379150390625,1.8637725830078125,0.014561287601261113,-0.009838751203581722,-0.007900486987118463,0.9998143590037185
2024-06-12 17:21:13.048981,2.193484130859375,-0.39420059204101565,1.8638515625,0.013730835973323492,-0.009712029733146445,-0.008069672784916639,0.9998259989037099
2024-06-12 17:21:13.058255,2.190651611328125,-0.3989520874023437,1.863916748046875,0.013224040084042196,-0.00937314146078299,-0.007858122753834726,0.9998377429932532
2024-06-12 17:21:13.074528,2.187804931640625,-0.403761962890625,1.8642098388671875,0.011643079925406257,-0.009489843875809319,-0.007934225032876736,0.9998557090968082
2024-06-12 17:21:13.079161,2.185091796875,-0.4084617919921875,1.864265869140625,0.011541987820597914,-0.009463177170565952,-0.007648535837725243,0.9998593529498561
2024-06-12 17:21:13.088563,2.1823173828125,-0.41334442138671873,1.8642705078125,0.010924934825765417,-0.009371505903607674,-0.007531290039028429,0.9998680415111071
2024-06-12 17:21:13.099633,2.179406982421875,-0.4180300598144531,1.8642742919921875,0.010928561388886973,-0.009085139924451363,-0.007611183256083802,0.9998700459797853
2024-06-12 17:21:13.109402,2.176545654296875,-0.4226977233886719,1.8645020751953125,0.009582887613339539,-0.009313516884909943,-0.007571792471160967,0.9998820429016315
2024-06-12 17:21:13.118970,2.17376806640625,-0.42726904296875,1.8644698486328124,0.01012588350368764,-0.00898314633676637,-0.0076354799491810685,0.9998792262459546
2024-06-12 17:21:13.127976,2.171083740234375,-0.431849853515625,1.8645340576171876,0.01002351231615926,-0.008714448752014796,-0.007335012872787837,0.9998848893551279
2024-06-12 17:21:13.138723,2.16832763671875,-0.4365086975097656,1.86456396484375,0.009674055447747888,-0.008664815489128704,-0.0072216740261463975,0.99988958375026
2024-06-12 17:21:13.149589,2.165477294921875,-0.4410823669433594,1.864619384765625,0.008460222714025453,-0.008826112876853455,-0.00720779762540365,0.999899277979028
2024-06-12 17:21:13.158663,2.16269189453125,-0.445552978515625,1.8643349609375,0.008261337070109396,-0.008728051171952642,-0.006995801585986704,0.9999033165923337
2024-06-12 17:21:13.167360,2.159971435546875,-0.45002993774414063,1.864091552734375,0.007281835112364208,-0.008985510263487114,-0.006788614241469895,0.9999100674482632
2024-06-12 17:21:13.179264,2.157096435546875,-0.45457916259765624,1.8637872314453126,0.005514069591145325,-0.009467171711773806,-0.006550096697921765,0.9999185245820508
2024-06-12 17:21:13.188367,2.154265380859375,-0.4590189208984375,1.86332373046875,0.0034508116455777855,-0.010211594406102985,-0.006384092122547868,0.9999215199550139
2024-06-12 17:21:13.198025,2.15144140625,-0.46333465576171873,1.8625067138671876,0.0017981950598791707,-0.010442821978745348,-0.006129268701113275,0.9999250667034373
2024-06-12 17:21:13.216778,2.14866357421875,-0.46753945922851564,1.8616922607421875,-0.000615058854035786,-0.011251267773460256,-0.006025988828054739,0.9999183606559082
2024-06-12 17:21:13.218738,2.145836181640625,-0.4717933349609375,1.860729736328125,-0.002815497100194285,-0.012526360058051881,-0.005925651048202544,0.9999000231118614
2024-06-12 17:21:13.230534,2.142954833984375,-0.47602224731445314,1.8595206298828124,-0.005524661297623136,-0.014054321009033758,-0.005919577259059256,0.9998684438954764
2024-06-12 17:21:13.237538,2.14012255859375,-0.4801473083496094,1.8581280517578125,-0.007832434579054956,-0.015521745059296514,-0.005819089919800334,0.9998319156767247
2024-06-12 17:21:13.249918,2.13728125,-0.48422659301757814,1.856417236328125,-0.009032398764200186,-0.01719654731984466,-0.005797605616596124,0.999794521678789
2024-06-12 17:21:13.261755,2.134336669921875,-0.48834518432617186,1.8545223388671874,-0.01127014897949351,-0.01932478535393573,-0.0056084068907151724,0.9997340086993262
2024-06-12 17:21:13.268368,2.131433349609375,-0.49228472900390624,1.8523743896484375,-0.012828521470950257,-0.021407630877224398,-0.005508707979097484,0.9996733429965543
2024-06-12 17:21:13.277941,2.1285771484375,-0.49628305053710936,1.8501607666015625,-0.014284056612656668,-0.023502829414623016,-0.005512444305126632,0.9996065170288969
