Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 21:13:55.525045,83,1.74,-61.5,0.0590467414855957,0.00028879591822624206,0.07657875061035156,0.012980658622962148,-0.01024786781597577,-0.07250948228026785,0.997230599098713
2024-06-09 21:13:55.675714,83,1.74,-60.84,0.059031280517578125,0.00030173206329345704,0.07656884765625,0.013054072413952015,-0.010245890954250464,-0.07248250009931755,0.9972316226623891
2024-06-09 21:13:55.844553,83,1.74,-62.67,0.058979080200195315,0.0002951611280441284,0.0765654296875,0.013240289861762613,-0.01041805321123231,-0.07255511902863401,0.9972220967554517
2024-06-09 21:13:56.012833,83,1.75,-60.65,0.05903347778320313,0.0002957175076007843,0.07658589172363281,0.013062153235095558,-0.010277478913746299,-0.07245718572087753,0.9972330347302617
2024-06-09 21:13:56.157548,83,1.76,-60.83,0.059033145904541014,0.00030344551801681516,0.07657131958007812,0.013056191667591756,-0.010310988391044624,-0.07245832873036633,0.997232676110039
2024-06-09 21:13:56.330500,83,1.71,-60.99,0.05902049255371094,0.0003225177228450775,0.07657415771484374,0.013035632678810137,-0.010282265736681756,-0.0724401446033225,0.997234566336011
2024-06-09 21:13:56.497960,83,1.74,-61.2,0.05902642822265625,0.0002933264374732971,0.0765744400024414,0.01299596312500256,-0.010250470575823232,-0.07247185064010196,0.997233101971539
2024-06-09 21:13:56.737414,83,1.72,-60.72,0.05904235076904297,0.0002963460385799408,0.07657669830322265,0.013110775359365863,-0.010274008554272848,-0.07251925230866069,0.9972279094373303
2024-06-09 21:13:56.934326,83,1.76,-60.74,0.059027786254882815,0.00028543221950531005,0.07657437133789062,0.013070976216523417,-0.010308575549682163,-0.07247208956626337,0.9972315105934247
2024-06-09 21:13:57.035887,83,1.75,-62.97,0.05905667114257813,0.00027662631869316103,0.07657086181640625,0.01304524993732348,-0.010249134835732717,-0.07249596553105898,0.9972307186390506
2024-06-09 21:13:57.159277,83,1.75,-61.06,0.059045249938964844,0.0002721085846424103,0.07658972930908203,0.013047797001664406,-0.010308162412453602,-0.07249622680201977,0.9972300536957412
2024-06-09 21:13:57.315836,83,1.75,-60.63,0.05903637313842774,0.00028952980041503906,0.0765969696044922,0.013038216012731528,-0.010315693058892865,-0.07249893051700136,0.9972299117414941
2024-06-09 21:13:57.489406,83,1.75,-60.62,0.05902958679199219,0.00027753251791000366,0.07658354187011719,0.013102632187749973,-0.01026086965633269,-0.0724899789221411,0.9972302853052588
2024-06-09 21:13:57.662750,83,1.74,-60.72,0.05903985214233398,0.00029121831059455874,0.07657569122314453,0.013043179162963962,-0.010322609905171573,-0.07244784342981887,0.9972334904766086
2024-06-09 21:13:57.833566,83,1.72,-61.04,0.05905099487304687,0.00029721876978874205,0.07658482360839844,0.013078096072378772,-0.010311095468212959,-0.07249807130875707,0.9972295008211914
2024-06-09 21:13:58.003852,83,1.73,-60.97,0.05904117202758789,0.00029697874188423155,0.0765786361694336,0.013083311235125942,-0.010262554689358112,-0.07248170343663264,0.9972311220875839
2024-06-09 21:13:58.183827,83,1.73,-60.81,0.05903837585449219,0.00029582443833351134,0.07657295989990234,0.013024095714624019,-0.010245041049150925,-0.07242529465394776,0.9972361726517087
2024-06-09 21:13:58.324885,83,1.75,-61.05,0.059024330139160155,0.0002831033170223236,0.07658396911621093,0.01307735767708184,-0.010288808846803464,-0.07248358767638344,0.9972307933517542
2024-06-09 21:13:58.474564,83,1.74,-61.62,0.05902531814575195,0.00029114851355552674,0.07658185577392577,0.013015845770954463,-0.01025828826483194,-0.07249640281166239,0.9972309726622202
2024-06-09 21:13:58.696490,83,1.73,-60.74,0.05903881072998047,0.0002853791415691376,0.07657810974121093,0.013115562072108193,-0.01030481581997549,-0.07245976689257297,0.9972318542715424
2024-06-09 21:13:59.015160,83,1.76,-60.56,0.059055797576904295,0.000277585506439209,0.07657715606689453,0.013021593319982507,-0.010328792739372704,-0.07250835844256101,0.9972293065678984
2024-06-09 21:13:59.173361,83,1.73,-61.58,0.059042236328125,0.0002786474823951721,0.07657316589355469,0.013085004081644907,-0.010275477606121507,-0.07243706635174091,0.9972342077163392
2024-06-09 21:13:59.371609,83,1.76,-60.65,0.05903586959838867,0.000286516934633255,0.0765733871459961,0.012988262406637814,-0.010290562477512644,-0.07247965866957483,0.9972322203633199
2024-06-09 21:13:59.459568,83,1.74,-60.62,0.059042110443115234,0.0002887278199195862,0.07657402801513671,0.013106086807433701,-0.010305748719286387,-0.07251287957111696,0.9972281111621857
2024-06-09 21:13:59.633631,83,1.75,-61.04,0.05903442764282227,0.00029809537529945374,0.07660345458984374,0.013099977767750931,-0.010297307197135196,-0.07248797579831535,0.9972300910521187
2024-06-09 21:13:59.816007,83,1.75,-60.54,0.059036483764648436,0.00030262577533721923,0.076585693359375,0.013097566437571186,-0.010313925720498378,-0.07245811915745833,0.9972321157656829
2024-06-09 21:13:59.980624,83,1.75,-60.7,0.059050559997558594,0.0003055073320865631,0.07657970428466797,0.013037241429962007,-0.010301154181180027,-0.07245297787102238,0.997233415764107
2024-06-09 21:14:00.126906,83,1.73,-62.19,0.05903323745727539,0.00029686158895492556,0.07656407165527344,0.013032162364140773,-0.010267916783051868,-0.07251023754329988,0.9972296651893329
2024-06-09 21:14:00.314858,83,1.73,-60.36,0.05903579330444336,0.00027927282452583314,0.07658724212646484,0.013031089851175093,-0.010361046557085342,-0.07246965428200239,0.9972316600187078
