Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 19:38:58.411164,82,1.47,-69.0,0.05118458557128906,-0.003734208106994629,0.07689619445800781,0.0030181192130232727,-0.0161223611903004,-0.04889424403261996,0.9986692753563777
2024-06-09 19:38:58.577325,82,1.45,-68.96,0.05121567916870117,-0.0037370524406433107,0.07694001007080079,0.0030022173623389242,-0.016165615675679982,-0.048930722350620154,0.9986668357671251
2024-06-09 19:38:58.746394,82,1.45,-68.29,0.0511715202331543,-0.0037020418643951415,0.07689969635009766,0.0030363594830826526,-0.016185618035679424,-0.048905223115221504,0.9986676564247254
2024-06-09 19:38:58.906471,82,1.46,-69.06,0.05115334701538086,-0.0037666730880737305,0.07696379852294923,0.002667325803656101,-0.016289783633039373,-0.04896312344191839,0.9986641723555401
2024-06-09 19:38:59.070242,82,1.47,-69.35,0.05120298767089844,-0.0037289698123931887,0.07690782165527343,0.003002735608124132,-0.016169814759625832,-0.048873618638720064,0.9986695588556597
2024-06-09 19:38:59.236673,82,1.49,-69.61,0.051176799774169925,-0.0037852280139923098,0.07696334075927734,0.002711328672539992,-0.016223103047073764,-0.049026121730274035,0.9986620535580577
2024-06-09 19:38:59.400603,82,1.46,-68.5,0.05117539215087891,-0.0037114272117614745,0.07688990783691406,0.002968596710285857,-0.016195397678555153,-0.048888343854801945,0.9986685293052511
2024-06-09 19:38:59.565308,82,1.47,-68.68,0.05117565536499023,-0.0037079193592071532,0.0769184341430664,0.0030108674417357573,-0.0161341416701686,-0.048872191355859386,0.9986701780774957
2024-06-09 19:38:59.896404,82,1.48,-68.39,0.05115829086303711,-0.0037819416522979735,0.07694534301757812,0.0026306162933700064,-0.016234957616853944,-0.04901821727409917,0.9986624713494664
2024-06-09 19:39:00.061848,82,1.45,-68.26,0.05120632553100586,-0.0036939165592193603,0.07691861724853516,0.0029828289725087062,-0.016255645357346183,-0.04888778999182039,0.9986675370563891
2024-06-09 19:39:00.227841,82,1.46,-70.04,0.0511750602722168,-0.00377376127243042,0.07696255493164063,0.002670001161999896,-0.01630027599692751,-0.04904926834307262,0.9986597706233448
2024-06-09 19:39:00.392568,82,1.45,-68.39,0.051180644989013674,-0.0037232866287231444,0.07692938232421875,0.0030814827294623173,-0.01615607279395439,-0.04890533013859013,0.9986679846875768
2024-06-09 19:39:00.556419,82,1.47,-70.19,0.05119560623168945,-0.003724602460861206,0.07688212585449218,0.003046725571632435,-0.016115378202821173,-0.048864002229262266,0.9986707749174563
2024-06-09 19:39:00.721461,82,1.45,-70.03,0.051197311401367185,-0.003715998649597168,0.07688763427734376,0.0030526100230326312,-0.016162584226283118,-0.04888076391064032,0.9986691783697628
2024-06-09 19:39:00.886435,82,1.47,-68.1,0.05114357376098633,-0.0037613577842712403,0.07694552612304688,0.0028236271364715216,-0.016303085213389284,-0.048943508863747896,0.9986644931589924
2024-06-09 19:39:01.051914,82,1.35,-70.19,0.05116590881347656,-0.003777962684631348,0.07696343231201172,0.002687161510041263,-0.016293250623845464,-0.04901081347898418,0.9986617327538216
2024-06-09 19:39:01.215150,82,1.45,-68.65,0.05119712448120117,-0.003790478467941284,0.07697241973876953,0.002793791497002003,-0.01628690578678115,-0.04904573878931644,0.9986598228473997
2024-06-09 19:39:01.380770,82,1.46,-68.23,0.05119358062744141,-0.0037152597904205322,0.07690338897705078,0.0030417754448943454,-0.01615274298323019,-0.048862510704817244,0.9986702676035125
2024-06-09 19:39:01.544880,82,1.47,-68.34,0.0511680908203125,-0.0037255585193634033,0.07688754272460938,0.0030443458184995368,-0.016170906301416224,-0.04881953985129589,0.9986720655826511
2024-06-09 19:39:01.712437,82,1.45,-68.21,0.05117921829223633,-0.0037081797122955323,0.07689286041259766,0.002988271760125952,-0.016193131294532984,-0.048899394161897924,0.9986679697665404
2024-06-09 19:39:01.888676,82,1.47,-68.36,0.05119937896728516,-0.003819623947143555,0.07696097564697266,0.002645517575453898,-0.016235868656470958,-0.048999409640213765,0.9986633367739712
2024-06-09 19:39:02.041691,82,1.46,-68.14,0.0511775894165039,-0.0037762315273284913,0.07695597839355468,0.002686949559261457,-0.016254017777146832,-0.04899975690451546,0.9986629115223685
2024-06-09 19:39:02.206513,82,1.45,-68.08,0.051198631286621096,-0.0037366364002227783,0.0769013900756836,0.0030399066807350367,-0.016189316616423907,-0.048933166172044976,0.9986662165432167
2024-06-09 19:39:02.369309,82,1.45,-69.53,0.05118032073974609,-0.003741215467453003,0.07686875915527344,0.003052725676190976,-0.01609113785134117,-0.04889967653315818,0.9986694021850138
2024-06-09 19:39:02.538007,82,1.46,-68.54,0.051194202423095705,-0.00372670578956604,0.07689175415039062,0.0030677657936435013,-0.016140883798595306,-0.048903913390022626,0.9986683502528978
2024-06-09 19:39:02.700116,82,1.44,-70.01,0.051187091827392575,-0.0037430150508880617,0.07689037322998046,0.003017378356973387,-0.016103880610661335,-0.04888739221983458,0.998669909499397
2024-06-09 19:39:02.870215,82,1.46,-68.33,0.05119321441650391,-0.0037262029647827147,0.07690280914306641,0.0030542129655384627,-0.01617777622386887,-0.0488739540449039,0.9986692604353606
2024-06-09 19:39:03.034805,82,1.45,-68.29,0.05119332885742187,-0.0037233688831329347,0.07685909271240235,0.0029218348235001165,-0.016148827717414996,-0.048927100210438564,0.998667522135346
2024-06-09 19:39:03.359474,82,1.44,-69.13,0.051202136993408205,-0.0037463293075561525,0.07690018463134765,0.003077218831218084,-0.016191292370959377,-0.0488732580752722,0.9986689993175258
