Time,Address,Range,Rxpower,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 21:53:35.493728,83,1.7,-61.13,0.44345510864257814,-0.7935402221679687,0.6898741455078125,0.015668332493821973,-0.02710168555256791,-0.6002853922293309,0.7991729915268836
2024-06-09 21:53:35.658804,83,1.69,-60.3,0.4441298828125,-0.793367431640625,0.6892992553710937,0.015712631474180783,-0.026674460484957474,-0.6004415335193846,0.7990691793622848
2024-06-09 21:53:35.823726,83,1.71,-60.73,0.4439532165527344,-0.7935093994140625,0.6899520874023437,0.0147576956243646,-0.026815169843435235,-0.6007165757283757,0.7988759425245302
2024-06-09 21:53:35.988839,83,1.68,-61.23,0.4437117919921875,-0.7939940795898438,0.6894736328125,0.01494774790578822,-0.025914802522722914,-0.6007126373244067,0.7989050681219045
2024-06-09 21:53:36.153780,83,1.67,-60.34,0.44289913940429687,-0.7943485107421875,0.6881422729492187,0.015365847862409226,-0.02626406026934726,-0.6012030535843422,0.7985167281151876
2024-06-09 21:53:36.318944,83,1.67,-60.31,0.4427955627441406,-0.7945575561523438,0.6872240600585937,0.017273708597054658,-0.0261759296867971,-0.6010667464149344,0.7985832519901082
2024-06-09 21:53:36.483979,83,1.71,-60.6,0.44251959228515625,-0.7946847534179687,0.6876765747070313,0.015985917672417915,-0.026174104709959442,-0.601329630879523,0.7984122053943511
2024-06-09 21:53:36.648885,83,1.69,-59.95,0.4419686584472656,-0.7949982299804688,0.686310546875,0.01716411197797324,-0.02641152454091066,-0.6015540217442419,0.798210866232875
2024-06-09 21:53:36.978798,83,1.7,-60.03,0.44197698974609373,-0.7949224853515625,0.6880277709960938,0.014998973496699503,-0.02573645446147901,-0.6017554756813925,0.7981246844957963
2024-06-09 21:53:37.144192,83,1.7,-59.93,0.442226806640625,-0.7948351440429687,0.687771240234375,0.015275632744297418,-0.025664716869300344,-0.6016199059068192,0.7982239385338482
2024-06-09 21:53:37.309023,83,1.67,-60.2,0.4430156555175781,-0.7944019775390625,0.6882097778320313,0.014536614611229716,-0.024915139166313348,-0.6011400173139931,0.7986229444170733
2024-06-09 21:53:37.473919,83,1.7,-60.29,0.44440097045898436,-0.7935582275390625,0.6882789306640625,0.013900670115916468,-0.02502881988678474,-0.6006693577523933,0.7989847593939743
2024-06-09 21:53:37.638875,83,1.69,-61.28,0.4452522277832031,-0.7929776000976563,0.6882348022460938,0.013943895020213915,-0.025109257458335085,-0.6001677446863032,0.7993583505073224
2024-06-09 21:53:37.803797,83,1.69,-60.46,0.447347900390625,-0.7925300903320313,0.6883478393554687,0.01253165463237252,-0.02423384494803497,-0.5991266989988796,0.8001892786075508
2024-06-09 21:53:37.968948,83,1.71,-60.77,0.45326287841796875,-0.7918215942382812,0.6807341918945312,0.01935457554787701,-0.024054063122948107,-0.596612717673307,0.801935201854325
2024-06-09 21:53:38.133760,83,1.71,-61.31,0.46149893188476565,-0.7886231689453125,0.6774385986328125,0.022858171225323187,-0.023793136874810262,-0.5929790735300193,0.804541607010514
2024-06-09 21:53:38.298834,83,1.72,-61.05,0.473998291015625,-0.7797610473632812,0.6818989868164063,0.016227892542858592,-0.02447008467444048,-0.5861827897005605,0.8096465890472848
2024-06-09 21:53:38.463976,83,1.74,-62.49,0.49352273559570314,-0.7697265625,0.6779060668945313,0.023700517853391362,-0.02178916087301239,-0.573415464996094,0.8186319165944577
2024-06-09 21:53:38.629055,83,1.77,-61.7,0.5054195251464844,-0.7639595336914062,0.6746720581054687,0.024963613661230493,-0.020919550007367255,-0.5678252622017032,0.822504511765741
2024-06-09 21:53:38.793765,83,1.76,-61.59,0.5183811645507812,-0.7530279541015625,0.6800986938476562,0.01844225409008739,-0.02332759884963611,-0.5593607522319027,0.8283907625820746
2024-06-09 21:53:38.958855,83,1.78,-63.83,0.5309934692382813,-0.74099951171875,0.6853629760742187,0.016471490186956962,-0.025508806774420436,-0.5511709863518308,0.8338396362207785
2024-06-09 21:53:39.123831,83,1.78,-65.94,0.5374019165039062,-0.73389501953125,0.6876121215820312,0.017704536416681137,-0.02715637990369277,-0.5459376301024562,0.8371984116717808
2024-06-09 21:53:39.288820,83,1.78,-64.96,0.5455441284179687,-0.7260844116210937,0.6890297241210938,0.020050673589809505,-0.029582042278208938,-0.5414076348623743,0.8400003819450578
2024-06-09 21:53:39.453808,83,1.82,-62.21,0.5496543579101563,-0.7217312622070312,0.6885992431640625,0.020149438927246573,-0.02917878740337026,-0.5368776719486378,0.842914560642682
2024-06-09 21:53:39.618831,83,1.83,-63.17,0.557044677734375,-0.7148797607421875,0.6902133178710937,0.017728950071598675,-0.028841679685234267,-0.5330317883385192,0.8454176176362559
2024-06-09 21:53:39.783812,83,1.83,-62.52,0.5626734619140625,-0.708730712890625,0.6892450561523438,0.018638245682335144,-0.029270841966554762,-0.5286514238581687,0.8481294172715909
2024-06-09 21:53:39.948853,83,1.84,-64.77,0.5699277954101563,-0.7018187866210938,0.6835830688476563,0.02262661743456345,-0.027665371275644585,-0.5239987990102095,0.850968818900734
2024-06-09 21:53:40.113773,83,1.87,-61.94,0.5785430908203125,-0.6938350830078125,0.6809660034179688,0.02358647931716906,-0.02644554572897892,-0.518114735377691,0.854576760602648
2024-06-09 21:53:40.443988,83,1.87,-60.63,0.602925537109375,-0.6720280151367187,0.67883984375,0.029560550689455827,-0.0265773885325513,-0.501393163492842,0.8643059108302836
2024-06-09 21:53:40.609008,83,1.93,-60.36,0.6183969116210938,-0.6583311157226562,0.6770470581054687,0.03216456867642694,-0.026219839739235133,-0.49117463746246853,0.8700720949829751
2024-06-09 21:53:40.773882,83,1.92,-59.55,0.632415283203125,-0.6453004150390625,0.6776796264648437,0.03595064680292873,-0.028946819902474653,-0.483918598815802,0.873894972923684
2024-06-09 21:53:40.940016,83,1.97,-60.24,0.6506766357421875,-0.627423095703125,0.6796305541992187,0.03480806650151369,-0.027278072166290128,-0.4712197052845008,0.8809065288094113
2024-06-09 21:53:41.104045,83,2.02,-61.48,0.6672188110351562,-0.6104652099609374,0.6764441528320313,0.03952488669919585,-0.027337398354040622,-0.46292600058454286,0.8850931988554707
2024-06-09 21:53:41.268763,83,2.04,-63.75,0.6824694213867187,-0.5935130004882813,0.6806560668945313,0.03229625335574763,-0.026120865114716986,-0.4485859478225314,0.8927739385596358
2024-06-09 21:53:41.433820,83,2.04,-63.16,0.69461767578125,-0.5778616943359375,0.682276611328125,0.031260875193295345,-0.026094972120037297,-0.4381628175472494,0.8979727994509902
2024-06-09 21:53:41.598871,83,2.03,-65.75,0.7061243896484375,-0.5638817749023437,0.6825880126953126,0.03135608671191865,-0.02545125148077906,-0.42873293040654864,0.9025281742432258
2024-06-09 21:53:41.763899,83,2.06,-63.61,0.714427001953125,-0.5535607299804688,0.6829541015625,0.030128447348591665,-0.02530738296705603,-0.422779996037185,0.9053777574926168
2024-06-09 21:53:41.929037,83,2.09,-62.85,0.7224918823242188,-0.54256103515625,0.6837628784179688,0.0291124253299194,-0.025266126310419117,-0.4164077206037111,0.9083604491776942
2024-06-09 21:53:42.093885,83,2.11,-62.18,0.7291527709960938,-0.532814697265625,0.6830721435546875,0.030977945484746677,-0.024985628942253337,-0.4102099753742557,0.9111223128225909
2024-06-09 21:53:42.258803,83,2.14,-61.98,0.7362933349609375,-0.522283447265625,0.6859942626953125,0.02741118394746111,-0.024814518257016287,-0.40420937916354904,0.9139188425361033
2024-06-09 21:53:42.423988,83,2.15,-62.05,0.7418428344726562,-0.5143658447265625,0.6852904052734375,0.02835780344191376,-0.024856297283932252,-0.3986020885297831,0.9163483867280128
2024-06-09 21:53:42.589101,83,2.12,-63.47,0.747260986328125,-0.5056837463378906,0.6846290893554687,0.029859059650916585,-0.023996182919980884,-0.3936322549692249,0.9184695237408816
2024-06-09 21:53:42.753923,83,2.13,-64.37,0.7538556518554688,-0.4954384765625,0.6862467651367188,0.028859078917375994,-0.024242336816210536,-0.3875179847548113,0.921091352788056
2024-06-09 21:53:42.918931,83,2.17,-63.55,0.7615556640625,-0.48291363525390624,0.6860406494140625,0.02878377081141952,-0.02402365513514668,-0.3797462656922619,0.9243306492888487
2024-06-09 21:53:43.083955,83,2.18,-64.02,0.769205078125,-0.470192626953125,0.6865203247070313,0.027508868989679847,-0.02318294787061627,-0.37081321668304545,0.9280104376991054
2024-06-09 21:53:43.249105,83,2.19,-65.53,0.7787235717773437,-0.45395709228515624,0.6874308471679688,0.026061038893555433,-0.022614034384482187,-0.35945342720822276,0.9325248872309723
2024-06-09 21:53:43.413921,83,2.24,-62.93,0.7873589477539062,-0.43811138916015624,0.6867953491210937,0.026839968862226365,-0.021504756830424566,-0.34871621405789566,0.9365971191188844
2024-06-09 21:53:43.578822,83,2.23,-63.87,0.7966798095703125,-0.42076434326171874,0.685844482421875,0.027668618259853284,-0.02132932757752364,-0.3391031526265847,0.9401002903204101
2024-06-09 21:53:43.908965,83,2.3,-62.66,0.8110480346679687,-0.3918825378417969,0.6840481567382812,0.029897780258872998,-0.021308387933275195,-0.3241315397262779,0.9452993297447614
2024-06-09 21:53:44.074023,83,2.33,-62.27,0.8165816650390625,-0.3790938415527344,0.6844423828125,0.028427020664049295,-0.020369724487677394,-0.3142280987890491,0.9487031548888001
2024-06-09 21:53:44.238987,83,2.34,-62.86,0.8227197265625,-0.3642239990234375,0.6871263427734375,0.025972208735776294,-0.021530895577185738,-0.30729837523273607,0.9510150286623195
2024-06-09 21:53:44.403982,83,2.31,-63.6,0.8275206909179688,-0.3521568298339844,0.6864921875,0.026945131818720824,-0.02168652291611834,-0.3010923767336236,0.9529674900169818
2024-06-09 21:53:44.568922,83,2.31,-63.16,0.8332815551757813,-0.3369366760253906,0.6858906860351562,0.0282298381633292,-0.02109170312868465,-0.2915423906020638,0.9559086034372246
2024-06-09 21:53:44.733998,83,2.32,-64.0,0.8384761352539063,-0.3212783508300781,0.6873369750976562,0.025281258648503818,-0.020695415935319428,-0.2794038685135533,0.9596176542642203
2024-06-09 21:53:44.898948,83,2.4,-64.59,0.8457581176757812,-0.2994918212890625,0.6872357177734375,0.027079071799500056,-0.02056320300955091,-0.26781155713974547,0.9628711489551267
2024-06-09 21:53:45.063970,83,2.42,-65.59,0.8533853149414062,-0.27589569091796873,0.6878185424804687,0.02692035648003837,-0.020892029894835618,-0.2555257198966057,0.9662015449864735
2024-06-09 21:53:45.229040,83,2.45,-68.26,0.8628131713867188,-0.24557618713378906,0.6881250610351562,0.025579291204126203,-0.019391764925906302,-0.23695707105877606,0.9709897069213594
2024-06-09 21:53:45.393920,83,2.47,-70.79,0.8684605712890625,-0.22266841125488282,0.6868215942382813,0.024572337244782486,-0.019123024863972316,-0.22224566728730846,0.9744933905991455
2024-06-09 21:53:45.559165,83,2.49,-70.25,0.873371337890625,-0.19848623657226563,0.6855492553710938,0.02632456678589222,-0.019316774999871843,-0.2091061249640782,0.9773476915409613
2024-06-09 21:53:45.723903,83,2.51,-71.2,0.8771885986328125,-0.17764859008789063,0.6860697631835937,0.024347259125657415,-0.018960152578075512,-0.19631718575840673,0.9800547375402929
2024-06-09 21:53:45.888959,83,2.59,-68.28,0.8808103637695313,-0.15604913330078124,0.6863430786132813,0.025257782144432573,-0.01769135451133386,-0.18431450662286422,0.9823834390876025
2024-06-09 21:53:46.053883,83,2.59,-68.81,0.8835736694335937,-0.13683412170410156,0.6861524047851563,0.02513958795017227,-0.017503535017558202,-0.1736060811132306,0.9843386310337838
2024-06-09 21:53:46.218934,83,2.7,-69.85,0.8855812377929687,-0.1189805908203125,0.6856961059570312,0.025086322623786312,-0.0166312998732728,-0.16325384225000952,0.986124867561961
2024-06-09 21:53:46.383959,83,2.73,-70.29,0.8870208129882813,-0.10299490356445312,0.6850048828125,0.02485108935927198,-0.01702141757363922,-0.15384909279611209,0.9876351261037435
2024-06-09 21:53:46.548949,83,2.66,-73.61,0.8894812622070313,-0.08658491516113281,0.6846189575195313,0.02106902099234208,-0.02010630773207482,-0.14935265387688876,0.9883550081133211
2024-06-09 21:53:46.714045,83,2.75,-70.84,0.8891118774414063,-0.07486585235595702,0.6852822875976563,0.02483636485156899,-0.01629204171995966,-0.13816169453449376,0.9899641793205521
2024-06-09 21:53:46.878939,83,2.88,-68.89,0.889809814453125,-0.06187607192993164,0.685683837890625,0.024541134076025418,-0.016417887695411148,-0.13114524740955563,0.9909233615676243
2024-06-09 21:53:47.043990,83,2.85,-69.11,0.890037109375,-0.05175619125366211,0.6856398315429687,0.023954123456845458,-0.01660357769987281,-0.1251058079630199,0.9917152136785752
2024-06-09 21:53:47.373900,83,2.83,-69.6,0.89001318359375,-0.026829036712646484,0.6868638305664062,0.021275033865777275,-0.016952072541019384,-0.1096269194789024,0.9936004925070301
2024-06-09 21:53:47.538995,83,2.89,-70.36,0.890003173828125,-0.011121078491210938,0.68727392578125,0.02064329570688929,-0.0167562168744591,-0.10059200415228126,0.9945724388876821
2024-06-09 21:53:47.703874,83,2.92,-68.01,0.8911754760742188,0.006522834300994873,0.6861361694335938,0.016707116086422145,-0.020294480227002233,-0.09800779401282689,0.9948384172462308
2024-06-09 21:53:47.869092,83,2.87,-70.98,0.8891607055664063,0.024237075805664064,0.6876364135742188,0.022016134121420856,-0.014065784749175646,-0.0799961769181277,0.9964527380813657
2024-06-09 21:53:48.033985,83,2.94,-70.38,0.8881845703125,0.04290435791015625,0.6859700927734375,0.024119059659258143,-0.01280223311715922,-0.07001390719699283,0.9971722094021915
2024-06-09 21:53:48.198952,83,2.97,-68.98,0.8867418212890625,0.06109445953369141,0.6837418823242187,0.02502664848935009,-0.011809070872987265,-0.056810047584226545,0.998001418599571
2024-06-09 21:53:48.364128,83,2.94,-70.68,0.88505615234375,0.07530376434326172,0.6843245849609375,0.023809453654216977,-0.011315225125644661,-0.048026277979266827,0.9984981464718352
2024-06-09 21:53:48.529318,83,2.89,-71.06,0.8826409301757813,0.09110301971435547,0.685538818359375,0.022279975186885376,-0.011590943920547627,-0.0396786652371305,0.9988968247831653
2024-06-09 21:53:48.693879,83,2.94,-69.28,0.8804681396484375,0.10473690795898437,0.68696630859375,0.02206670990588542,-0.011072102461595307,-0.031106034290206547,0.9992111342962335
2024-06-09 21:53:48.858886,83,2.94,-70.12,0.8780466918945312,0.11733460235595704,0.6866251831054687,0.02218478654448543,-0.0110114880676016,-0.02333093600002693,0.9994209594965697
2024-06-09 21:53:49.024034,83,2.96,-70.76,0.8749454956054687,0.13465664672851563,0.686517333984375,0.022410276683066707,-0.010771368738234283,-0.013675043997980727,0.9995972895366836
2024-06-09 21:53:49.188899,83,2.94,-68.39,0.8704595336914063,0.1554391326904297,0.6870584716796875,0.020894484905496214,-0.01116376962445328,-0.0008455797264704535,0.9997189991249441
2024-06-09 21:53:49.353950,83,2.93,-68.66,0.8653639526367187,0.17801077270507812,0.6870889282226562,0.020313434278816756,-0.010876186907198262,0.012057776442634723,0.9996617833031805
2024-06-09 21:53:49.518881,83,2.93,-69.78,0.858628662109375,0.20525411987304687,0.685662109375,0.019734849354171222,-0.011795634492569677,0.026932797854475964,0.9993728146102705
2024-06-09 21:53:49.683900,83,2.9,-70.57,0.8522876586914062,0.22898558044433595,0.6838741455078124,0.020416077176194262,-0.010863890055608224,0.04178841752393337,0.998858799051259
2024-06-09 21:53:49.849054,83,2.9,-70.1,0.8452216186523438,0.25041448974609376,0.682698486328125,0.019304569963041206,-0.010870129009294481,0.054256771226247086,0.998281216217628
2024-06-09 21:53:50.013907,83,2.91,-70.8,0.838495849609375,0.269508544921875,0.6836161499023438,0.01891722026663366,-0.010933617064048466,0.06432264575907913,0.9976899316848058
2024-06-09 21:53:50.179068,83,2.87,-73.03,0.8314230346679687,0.2882789306640625,0.6839782104492188,0.018429280688840487,-0.01185093026632203,0.07527045805010411,0.9969223988783369
2024-06-09 21:53:50.344016,83,2.86,-73.21,0.8244991455078124,0.306203125,0.6843814086914063,0.014964947104375948,-0.013231936203507527,0.0864474916970263,0.996056125902681
2024-06-09 21:53:50.508945,83,2.89,-73.05,0.8169059448242187,0.3231992797851562,0.6848765869140625,0.014153354595779655,-0.01338152887742797,0.09700076437769412,0.9950937000681117
2024-06-09 21:53:50.838977,83,2.74,-78.02,0.7985926513671875,0.3610902404785156,0.6867986450195313,0.016145944836946244,-0.01365792229041144,0.11933415942384548,0.9926288929536153
2024-06-09 21:53:51.004089,83,2.76,-81.37,0.788054443359375,0.3816083068847656,0.687759765625,0.012931125037587423,-0.01334093408086273,0.1332329891630736,0.9909105794805357
