Time,Position X,Position Y,Position Z,Orientation X,Orientation Y,Orientation Z,Orientation W
2024-06-09 21:53:35.501007,0.44345510864257814,-0.7935402221679687,0.6898741455078125,0.015668332493821973,-0.02710168555256791,-0.6002853922293309,0.7991729915268836
2024-06-09 21:53:35.511377,0.4436192626953125,-0.7934889526367187,0.6899161987304687,0.015628662754446552,-0.027510084812054802,-0.6007855689456653,0.7987838536984889
2024-06-09 21:53:35.520808,0.44387890625,-0.7934053955078125,0.6899462280273437,0.01554652287031483,-0.027471923662504096,-0.6006126533951216,0.7989167908052036
2024-06-09 21:53:35.530917,0.4440816650390625,-0.7933394775390625,0.689942626953125,0.015560446582403407,-0.027439205035281522,-0.6006050038276876,0.7989233934818849
2024-06-09 21:53:35.540869,0.44427825927734377,-0.7933031616210937,0.6899160766601562,0.015306628736237553,-0.02706848400671779,-0.6002921816509101,0.7991760167903161
2024-06-09 21:53:35.551033,0.4444582824707031,-0.7932337646484375,0.6898600463867187,0.015485669596728032,-0.02692261229894833,-0.5999726421544804,0.7994174136108575
2024-06-09 21:53:35.560731,0.44449118041992186,-0.7931786499023438,0.6898050537109375,0.015654914300327973,-0.026770327356783252,-0.599773523615248,0.7995686258388358
2024-06-09 21:53:35.570918,0.44449185180664064,-0.7932000732421876,0.6896625366210938,0.015747061153768945,-0.02729027747487068,-0.6003361927824791,0.7991268606675921
2024-06-09 21:53:35.581136,0.444510498046875,-0.7932223510742188,0.6896146850585938,0.015601399123932219,-0.027068005025940596,-0.6001698580821705,0.7992622063494892
2024-06-09 21:53:35.591566,0.44444830322265627,-0.7932327270507813,0.6895125122070312,0.016047985715206832,-0.02723882161421595,-0.6004033496436479,0.7990721723846093
2024-06-09 21:53:35.601191,0.44441427612304685,-0.793269287109375,0.689467041015625,0.016204380902689938,-0.027116373933699332,-0.6005018208420827,0.7989991804686868
2024-06-09 21:53:35.611693,0.4443507080078125,-0.7931890869140625,0.6894156494140625,0.016338353357478585,-0.027021382171627417,-0.6000043531322056,0.799373300772763
2024-06-09 21:53:35.621230,0.4442398681640625,-0.793287353515625,0.6893634033203125,0.01611484560160424,-0.02728645016124512,-0.6004730453286135,0.7990168229684603
2024-06-09 21:53:35.631425,0.4441965026855469,-0.7933232421875,0.6893172607421875,0.01601188039501157,-0.026897725439674072,-0.6005712140062878,0.7989582944361857
2024-06-09 21:53:35.641216,0.44415371704101564,-0.79334130859375,0.6893052978515625,0.01583217934178211,-0.02673097591946205,-0.60031660560059,0.7991587926798591
